# elotto v3 mode=649 focus=off score=high items=346/5005 ranked=273 excl=73 void=0 blocks=4 paused_ms=0 pass_mean=0,000000 pass_sigma=1,022620 pass_chi2=284,4443 pass_stouffer=0,0000 v_eff=1,0201 null_flags=0 flush_timeouts=0 drift_t=0.00 unlimited=off runs_cap=100 rounds=1 run_s=1,50 run_segs=39130 gap_s=0,60 compacted=0 ent_w=0,600 ent_win=38 ent_h0=0,99789939 ent_sd=0,00013085 ent_n=273 ent_clamp=2 rank_mean=-0,022111 rank_sigma=3,201801 fw=3b4d8ed/5cba7061d053abab
# nodes=master,192.168.178.155,192.168.178.145,192.168.178.103
# fw_nodes=5cba7061d053abab,a0a5d77e03fcb942,a0a5d77e03fcb942,37175acddd1aa225
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round;zh_ctr;key;h0;h1;h2;h3
269;565;3;4;23;27;36;39;0;0;0,160427;0,0690;3;3;0;0,145130;1,461544;-1,328806;0,695145;1;0,4211;-0,3121;0,1853;1,9744;-1,2235;-197,5153
270;4602;16;23;26;27;28;38;0;0;-0,681195;-0,7727;3;3;0;0,678463;-0,217099;-1,641228;3,044386;1;-0,7441;0,1906;-1,0353;1,2741;-1,3208;-200,7466
271;394;3;4;16;23;26;27;0;0;0,704859;0,6134;3;3;0;-0,489723;0,559309;1,151266;2,077808;1;-0,0715;0,3997;0,9865;0,4310;-1,3345;-180,0881
272;1910;3;25;26;36;39;43;0;0;-0,470686;-0,5622;3;3;0;-0,241644;0,287638;-0,861246;-0,654632;1;0,7404;-0,9279;-0,1780;1,1408;0,5265;-212,9055
273;449;3;4;16;25;39;43;0;0;-1,623117;-1,7146;3;3;0;-2,268455;-0,462318;-0,080548;-1,411022;1;0,9452;-1,7376;0,5956;1,1740;0,0744;-220,6245
274;1773;3;23;25;27;28;36;0;0;-0,405470;-0,4969;3;3;0;1,640036;-0,861246;-1,481085;-1,338815;1;0,5041;-0,6951;0,8960;0,0895;0,0945;-210,7509
275;888;3;10;16;23;25;43;0;0;1,644718;1,5532;3;3;0;-0,765684;1,548764;2,065655;0,570033;1;-0,3683;1,1680;-0,7103;2,1199;-1,8406;-193,0465
276;2516;4;14;16;23;27;38;0;0;-0,636204;-0,7277;3;3;0;-0,481859;-0,651773;0,031695;2,740543;1;-0,1226;-0,3016;-0,0523;-0,4371;0,4839;-211,3182
277;4351;14;23;26;27;28;39;0;0;2,124760;2,0333;3;3;0;-0,443253;2,909265;1,214180;0,650819;1;-1,2472;2,1656;-0,8706;0,1616;-1,2443;-192,3570
278;1861;3;23;27;38;39;43;0;0;0,193860;0,1024;3;3;0;-0,165862;-1,293060;1,794698;2,150731;1;-0,1124;0,1503;1,0359;-1,4394;0,4157;-212,1814
279;2017;4;10;14;16;25;38;0;0;2,505326;2,4139;3;3;0;2,547275;0,241168;1,550909;0,552160;1;-0,8527;2,0484;-0,0540;-0,4912;-0,7249;-217,6926
280;79;3;4;10;16;26;43;0;0;1,168803;1,0773;3;3;0;1,294728;-0,507358;1,237057;-1,086447;1;0,1352;0,4851;1,2292;-0,3450;-0,4432;-199,8983
281;3144;4;23;27;32;39;43;0;0;-0,095486;-0,1870;3;3;0;-0,087221;0,682276;-0,760441;0,734466;1;-1,8042;1,3975;1,4556;-3,0794;-1,2944;-198,3206
282;2948;4;16;25;28;32;36;0;0;-1,937228;-2,0287;3;3;0;-0,048615;-1,291630;-2,015133;1,623117;1;-0,0501;-1,0837;-0,7546;0,2754;0,5993;-192,9747
283;2856;4;16;23;26;27;28;0;0;-0,511962;-0,6034;3;3;0;0,665595;-1,676974;0,124635;0,815252;1;0,2701;-0,5595;0,8206;-0,5345;0,3886;-207,5012
284;3393;10;14;16;28;32;43;0;0;-0,601119;-0,6926;3;3;0;-0,359607;0,164671;-0,846232;0,316235;1;0,9301;-1,1581;1,2629;0,3461;0,2090;-202,9150
285;3309;10;14;16;23;27;39;0;0;0,175699;0,0842;3;3;0;0,280250;-0,094847;0,118916;1,478702;1;0,8475;-0,6585;-0,5811;-0,1245;2,3804;-214,5768
286;2826;4;14;32;38;39;43;0;0;0,805574;0,7141;3;3;0;1,145309;0,905333;-0,655347;1,007567;1;-0,6928;0,9725;-0,5231;-1,1284;0,6584;-205,8621
287;969;3;10;16;27;28;39;0;0;1,326479;1,2350;3;3;0;-0,200894;0,684421;1,814001;1,219899;1;0,6327;0,1587;-0,2899;1,3355;0,2571;-174,3103
288;1018;3;10;23;25;28;43;0;0;-1,751486;-1,8430;3;3;0;-1,918857;-0,617456;-0,497349;0,572178;1;0,7949;-1,6837;1,2328;-0,0235;0,3744;-196,8488
289;3742;10;16;25;28;32;39;0;0;0,864186;0,7727;3;3;0;0,142270;0,950373;0,404171;2,002741;1;2,1396;-1,3516;1,3124;1,8862;0,7140;-206,3088
290;1311;3;14;16;28;32;36;0;0;-1,323452;-1,4149;3;3;0;-1,725827;-0,819780;0,253322;-1,837832;1;-0,2497;-0,5771;0,2615;0,4719;-0,9589;-187,0985
291;3578;10;14;26;32;38;39;0;0;-0,966000;-1,0575;3;3;0;-1,416980;-0,289306;0,033125;-0,212809;1;-0,7026;-0,0020;1,8292;-1,2859;-1,5534;-211,1429
292;2330;4;10;23;26;32;43;0;0;-0,277513;-0,3690;3;3;0;-0,758535;0,346262;-0,068394;0,669407;1;-1,1621;0,7623;-0,2170;-0,6434;-0,9456;-192,6485
293;1959;3;26;27;32;36;43;0;0;0,268571;0,1771;3;3;0;-0,575514;0,845994;0,194698;-0,588859;1;0,2383;-0,1001;0,2301;-0,6929;1,0824;-197,5207
294;2812;4;14;27;38;39;43;0;0;1,155183;0,7184;4;3;0;0,501162;0,910099;0,589574;-1,633602;1;0,8027;-0,2694;-1,2198;1,4721;0,9872;-199,9244
295;1488;3;14;26;28;32;39;0;0;-0,123141;-0,5599;4;3;0;0,105094;0,357462;-0,675842;-1,252547;1;-2,4591;1,7355;-3,3000;0,2452;-1,3553;-190,8048
296;2421;4;10;25;32;38;39;0;0;0,485270;0,0485;4;3;0;-0,001430;0,759965;0,081978;0,914388;1;0,3390;-0,2552;1,1726;-0,9179;0,1816;-186,8879
297;4588;16;23;25;28;38;43;0;0;0,718480;0,2817;4;3;0;-0,192315;-0,248794;1,685553;-2,545846;1;-0,4829;0,5581;-1,7665;0,6247;0,1545;-200,8224
298;2292;4;10;23;25;26;38;0;0;1,641416;1,2047;4;3;0;0,949419;0,328150;1,565446;0,217337;1;-0,4549;1,0467;0,0682;-0,8689;-0,1381;-175,7168
299;4411;14;23;28;36;39;43;0;0;-0,965175;-1,4019;4;3;0;-1,389813;-1,852369;1,570450;-2,211976;1;2,0437;-2,4781;0,6482;0,5953;2,1453;-191,4945
300;4728;16;25;28;32;38;39;0;0;-1,115832;-1,5526;4;3;0;-0,109383;-0,757105;-1,066190;-1,162467;1;0,4545;-1,2394;-0,2979;-0,2561;1,1902;-216,3880
301;233;3;4;14;16;25;32;0;0;0,873679;0,4369;4;3;0;0,132976;-0,070778;1,451058;-0,702771;1;0,1805;0,0922;0,9123;-0,1215;-0,6291;-189,4000
302;2046;4;10;14;16;38;43;0;0;1,185314;0,7486;4;3;0;1,721538;-0,170867;0,502353;-1,672208;1;0,2317;0,2224;0,2689;0,2292;-0,2477;-205,4100
303;2659;4;14;23;26;32;39;0;0;0,750264;0,3135;4;3;0;0,331010;2,422879;-1,454394;-1,726542;1;-0,0754;0,2367;0,2038;-0,5007;0,0154;-225,7018
304;575;3;4;23;28;36;39;0;0;0,549661;0,1129;4;3;0;-1,534228;1,537802;0,948466;-0,200894;1;1,6183;-1,2839;1,1455;0,5908;0,9158;-201,6799
305;432;3;4;16;25;27;38;0;0;0,479492;0,0427;4;3;0;-0,601966;0,703486;0,728985;-1,518499;1;1,2400;-1,0081;1,8452;-0,5391;0,6907;-195,9383
306;4667;16;23;32;36;39;43;0;0;0,436151;-0,0006;4;3;0;-0,038606;0,063628;0,730414;-1,838070;1;0,1672;-0,1395;0,6719;0,2842;-0,8174;-209,1045
307;2159;4;10;14;32;36;39;0;0;0,290034;-0,1467;4;3;0;-0,065058;-0,027882;0,595294;-0,349598;1;1,8844;-1,6493;1,4751;0,9699;0,6680;-203,4779
308;2223;4;10;16;25;32;38;0;0;1,515111;1,0784;4;3;0;-1,094549;0,752815;2,965983;1,456301;1;1,5959;-0,7297;1,1198;1,0075;0,4860;-231,1214
309;61;3;4;10;16;23;36;0;0;-0,256462;-0,6932;4;3;0;-1,048079;-1,167471;1,771344;0,948705;1;-0,4018;-0,0502;-0,4086;1,0856;-1,5237;-192,2268
310;1209;3;10;32;38;39;43;0;0;0,735817;0,2991;4;3;0;-1,549956;1,217516;1,606912;0,586953;1;-0,4578;0,5468;1,0825;-0,6102;-1,4162;-206,7389
311;4832;23;25;27;28;32;38;0;0;0,722608;0,2859;4;3;0;0,150134;0,071492;1,029968;0,645577;1;-0,4193;0,5075;-2,2474;1,2180;0,1522;-209,5901
312;2556;4;14;16;25;36;38;0;0;1,392521;0,9558;4;3;0;0,704915;0,912243;0,794758;-0,825738;1;-1,4615;1,7462;-3,1054;-0,8667;1,2898;-218,5654
313;1880;3;25;26;27;28;39;0;0;0,128644;-0,3081;4;3;0;-0,403217;-0,055764;0,681799;-0,448972;1;-0,8888;0,5687;-1,3899;-0,6816;0,3811;-204,1294
314;3497;10;14;25;26;27;38;0;0;1,204301;0,7676;4;3;0;0,611975;0,183736;1,290200;0,436819;1;-0,7508;1,0505;-0,6802;-0,7240;-0,0472;-191,2591
315;4210;14;16;25;28;38;43;0;0;-0,866937;-1,3037;4;3;0;-0,657730;-1,335479;0,491630;-1,644326;1;0,8390;-1,4213;0,6276;-0,3253;1,0000;-203,6309
316;1722;3;16;27;28;36;43;0;0;-1,424991;-1,8617;4;3;0;-0,561216;-1,939590;0,032648;1,013048;1;-0,4950;-0,6209;0,3298;-1,7043;0,3662;-210,1432
317;1067;3;10;23;28;32;39;0;0;0,554614;0,1179;4;3;0;0,647007;-0,982306;1,295919;0,138695;1;-0,8937;0,8089;-0,5192;-1,0324;-0,1472;-203,3780
318;1083;3;10;23;36;39;43;0;0;1,626969;1,1902;4;3;0;0,347453;1,664344;0,806196;-0,253083;1;-0,5377;1,1076;-0,5787;0,6087;-1,1121;-191,5920
319;629;3;4;25;28;32;43;0;0;0,498066;0,0613;4;3;0;-0,752100;1,226810;0,387966;-1,752280;1;1,4192;-1,1468;1,2352;1,3039;-0,2319;-209,5945
320;4445;14;25;26;32;36;43;0;0;1,797027;1,3603;4;3;0;1,246828;0,173012;1,692702;0,068633;1;0,3277;0,4819;1,0047;-0,0807;-0,5074;-211,8189
321;1629;3;16;25;26;27;39;0;0;0,104291;-0,3325;4;3;0;0,114388;-1,059518;1,125768;-0,975872;1;-0,2347;0,0108;-1,6509;-1,1901;2,2836;-219,1587
322;3167;4;25;26;27;28;39;0;0;2,932947;2,4962;4;3;0;1,342628;1,637177;2,100209;-1,372655;1;-1,5264;2,6547;-0,0826;-2,5031;-0,2091;-198,5864
323;250;3;4;14;16;27;43;0;0;0,067968;-0,3688;4;3;0;-0,135836;-0,574084;0,827644;-2,175515;1;0,5428;-0,6562;0,6699;0,1365;-0,0171;-199,1754
324;4950;25;26;28;36;39;43;0;0;0,376714;-0,0600;4;3;0;-0,101519;2,096873;-1,342866;-2,490796;1;0,9232;-0,8014;-1,5544;0,5371;2,4654;-210,3798
325;3527;10;14;25;27;38;39;0;0;-0,457890;-0,8946;4;3;0;-0,864344;-1,604290;1,675544;-1,881681;1;-0,3354;-0,2171;-1,9514;1,5369;-0,3175;-202,5381
326;3168;4;25;26;27;28;43;0;0;0,207895;-0,2289;4;3;0;-0,727793;-0,150134;1,238011;-2,302771;1;-1,0751;0,7676;-1,1728;-1,0498;0,2096;-196,3467
327;1080;3;10;23;32;39;43;0;0;0,645009;0,2083;4;3;0;0,840036;0,227346;0,049806;0,789991;1;1,0757;-0,7795;0,3267;1,6101;-0,2246;-190,6995
328;456;3;4;16;26;28;32;0;0;-0,148732;-0,5855;4;3;0;-0,314567;-0,327435;0,384391;0,050760;1;-2,3894;1,6633;-0,4693;-2,2815;-1,5386;-196,8206
329;2648;4;14;23;26;27;36;0;0;0,917019;0,4803;4;3;0;0,156568;0,501162;0,930593;-0,060054;1;-0,7194;0,8650;-0,5543;-0,0894;-0,7532;-206,3973
330;1803;3;23;25;36;38;39;0;0;-0,908626;-1,3454;4;3;0;-0,609830;-0,496157;-0,467799;0,036461;1;-0,1720;-0,6032;0,1157;0,9047;-1,4693;-193,7126
331;2640;4;14;23;25;36;38;0;0;-1,238836;-1,6756;4;3;0;-0,422520;-2,137624;0,414418;-0,948705;1;-1,0738;-0,0360;-0,4930;-0,4870;-1,0308;-194,4643
332;1509;3;14;27;28;32;43;0;0;0,096036;-0,3407;4;3;0;-1,128865;1,324755;-0,029550;0,168722;1;-0,4473;0,1831;-0,1662;0,6586;-1,4179;-193,7675
333;1232;3;14;16;23;28;32;0;0;0,068381;-0,3684;4;3;0;-1,988919;1,350492;0,756867;1,334049;1;0,4147;-0,5494;2,0879;-1,0612;-0,4592;-201,3979
334;4052;10;26;28;36;38;39;0;0;-0,675416;-1,1122;4;3;0;-0,305988;-0,764969;-0,098898;-0,096515;1;2,1919;-2,4407;2,6223;1,5682;-0,5450;-196,4963
335;3069;4;23;25;27;36;39;0;0;1,490758;1,0540;4;3;0;0,339589;0,689187;1,553292;-0,944415;1;0,6638;0,0323;-0,2146;0,3672;0,8463;-223,7120
336;1794;3;23;25;28;38;39;0;0;0,598367;0,1616;4;3;0;0,289544;1,008758;-0,261901;1,169616;1;-0,5795;0,5718;0,6697;-1,5825;-0,2419;-201,4717
337;4504;14;26;27;36;38;39;0;0;1,304602;0,8679;4;3;0;0,042895;0,276676;1,940066;-1,344058;1;1,0621;-0,4023;1,2914;-0,1834;0,5807;-198,1500
338;222;3;4;14;16;23;26;0;0;0,300766;-0,1360;4;3;0;0,255943;-0,176586;0,441585;-1,213227;1;0,6311;-0,6006;0,6439;1,3752;-1,0768;-202,0727
339;1404;3;14;23;28;39;43;0;0;0,262379;-0,1744;4;3;0;0,393208;-0,491868;0,553113;0,713494;1;-0,6643;0,4560;-0,3963;0,2379;-1,1432;-202,6534
340;2119;4;10;14;26;28;36;0;0;2,067386;1,6306;4;3;0;-0,222341;0,341734;3,461425;0,183736;1;-0,9184;1,6686;-2,2707;0,7960;-0,2669;-194,1613
341;4859;23;25;28;36;39;43;0;0;0,692064;0,2553;4;3;0;0,520465;0,057194;0,621031;-0,695621;1;0,0327;0,1144;0,3930;-0,2423;-0,2450;-193,4684
342;2452;4;10;26;28;39;43;0;0;1,013192;0,5764;4;3;0;0,672029;0,179446;0,903426;2,297052;1;-0,9137;1,0800;0,1136;-0,2338;-1,6133;-196,4209
343;2776;4;14;26;28;32;43;0;0;-0,172259;-0,6090;4;3;0;-0,086506;0,975157;-1,187013;-0,602681;1;0,4558;-0,7170;-0,0379;0,5458;0,1306;-207,2175
344;841;3;10;14;26;36;39;0;0;-0,354287;-0,7910;4;3;0;-1,550671;1,675783;-0,738755;0,698481;1;1,4906;-1,6790;-0,2786;0,9511;1,7584;-204,4888
345;2331;4;10;23;26;36;38;0;0;-0,062878;-0,4996;4;3;0;-0,912243;0,527614;0,275722;0,168007;1;-1,2233;0,7407;-0,2562;-1,6367;-0,3768;-216,3846
346;3320;10;14;16;23;36;38;0;0;0,032884;-0,4039;4;3;0;-0,051475;-0,846470;0,954901;-1,634317;1;-0,5771;0,2562;0,4895;0,0108;-1,6508;-205,8691
